cnt,title,description,link,pDate
356,가천문화재단 '심청효행대상' 발표…정하연양 등 대상,"가천문화재단(설립자 <b>이길여</b>, 이사장 윤성태)이 1일 제23회 심청효행대상 수상자를 발표했다. 수상자는... 한편 심청효행대상은 가천문화재단 설립자인 <b>이길여</b> 가천길재단 회장이 지난 1999년에 고전소설 '심청전'의... ",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=076&aid=0003808100,2021-12-01 13:14:00
357,'현대판 효녀 심청' 남원서진여고 정하연 양 선정,"가천문화재단(설립자 <b>이길여</b>, 이사장 윤성태)은 올해로 제23회를 맞는 심청효행대상에서 '심청효행상' 부문... 한편 심청효행대상은 가천문화재단 설립자인 <b>이길여</b> 가천길재단 회장이 지난 1999년에 고전소설 '심청전... ",http://www.bosa.co.kr/news/articleView.html?idxno=2163479,2021-12-01 11:52:00
358,"가천대, 미리크리스마스 &amp; 굿바이 2021’행사 열어","크리스마스트리·포토존 설치, 코로나 19로 지친 학생들 위로 박재천 기자 pjc0203@ajunews.com 가천대학교(총장 <b>이길여</b>)가 오는 17일까지 총학생회와 함께 한해를 보내는 아쉬움을 달래고, 기말고사를 준비하는 학생들을... ",https://www.ajunews.com/view/20211201095854105,2021-12-01 11:30:00
359,학교 다니며 뇌종양 마비 어머니 병간호한 고교생 효녀,심청효행대상은 <b>이길여</b> 가천길재단 회장이 1999년 심청전 원작의 무대로 추정되는 백령도에 심청 동상을 제작해 기증한 것을 계기로 제정됐다. 부문별 수상자에게는 각각 장학금 300만∼1천만원과 100만원 상당의 무료... ,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=001&aid=0012837766,2021-12-01 10:42:00
360,"가천대, ‘미리크리스마스 &amp; 굿바이 2021’행사 개최",가천대(총장 <b>이길여</b>)가 총학생회와 함께 한해를 보내는 아쉬움을 달래고 기말고사를 준비하는 학생들을 격려하기 위해 오는 17일까지 ‘미리크리스마스 &amp; 굿바이2021’ 행사를 연다고 1일 밝혔다. 가천대는 오는 6일부터... ,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=016&aid=0001919074,2021-12-01 09:54:00
361,"가천대, 교내 곳곳에 크리스마스 트리 설치",<b>이길여</b> 총장이 총학생회 학생들과 크리스마스 트리 앞에서 기념촬영을 했다. (사진=가천대 제공)  가천대학교(총장 <b>이길여</b>)가 글로벌캠퍼스와 메디컬캠퍼스의 총 6곳에 크리스마스트리를 설치하고 '미리크리스마스... ,http://news.unn.net/news/articleView.html?idxno=520140,2021-12-01 09:50:00
362,"정광종합건설 김용일 회장, 가천리더십 연구원 2억원 기탁","김용일 정광종합건설·채움파트너스 회장(왼쪽에서 세 번째)이 30일 <b>이길여</b> 가천대학교 총장(왼쪽에서 네... &quot;정광종합건설·채움파트너스 김용일 회장이 30일 가천대를 방문, <b>이길여</b> 총장에게 가천리더십 연구원... ",http://www.kyeongin.com/main/view.php?key=20211130010005676,2021-11-30 23:14:00
363,20년 취재 9권으로 엮은 '인천이야기 전집',"경인일보 회장인 <b>이길여</b> 가천대 총장도 참석한다.경인일보는 1994년 4월부터 2000년 6월까지 개항(1883년) 이후의 파란만장하고 역동적이었던 인천의 근현대사를 읽기 쉬운 신문기사로 복원해 연재했고, 이를 바탕으로... ",http://www.kyeongin.com/main/view.php?key=20211130010005709,2021-11-30 22:14:00
364,"인천광역시청소년활동진흥센터, 지역청소년어울림마당 발전을 위한 &quot;모니터링...",인천광역시청소년활동진흥센터는 청소년활동진흥법 제7조에 의거하여 지역 내 청소년활동진흥을 목적으로 여성가족부와 인천광역시가 설치한 청소년활동정책수행기관으로서 가천미추홀청소년봉사단(총재 <b>이길여</b>)에서... ,http://www.lecturernews.com/news/articleView.html?idxno=82099,2021-11-30 16:26:00
365,“교수부터 학과 칸막이 없이 채용한다”,<b>이길여</b> 가천대 총장 “가르치는 사람들이 전공 이기주의에 빠져 낡고 굳은 지식을 고집하면 안 됩니다. 교수 채용부터 전공·학과 칸막이를 깨야 합니다.” <b>이길여</b> 가천대 총장은 최근 본지 인터뷰에서 “대학이 혁신을... ,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=023&aid=0003656363,2021-11-30 04:21:00
366,가천대학교-새마을운동중앙회 업무협약 체결,이날 협약식 서명은 가천대 <b>이길여</b>총장을 대신한 최미리 수석부총장과 염홍철 새마을운동중앙회장이 했다. 이번 협약은 새마을운동의 가치와 역할에 대한 공동인식을 바탕으로 봉사정신을 갖춘 인재양성과 글로벌... ,http://www.wsobi.com/news/articleView.html?idxno=147151,2021-11-29 09:00:00
367,딸이 동화로 쓴 어머니 인생 여정 '무지개 찾아 떠나는 여행',"행사에는 송영길 더불어민주당 대표, 박남춘 인천시장, 유정복 전 시장, 정일영 더불어민주당 의원, <b>이길여</b> 가천대 총장 등이 참석할 예정이다. 고 이사장은 2003년부터 18년간 인천시 국제자문관으로 활동하고 있다.... ",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=100&oid=001&aid=0012844929,2021-11-26 15:11:00
368,"가천대-새마을운동중앙회, 새마을운동 가치 확산·인재육성 '맞손'",협약식 서명은 가천대 <b>이길여</b> 총장을 대신한 최미리 수석부총장과 염홍철 새마을운동중앙회장이 했다. 이 협약은 새마을운동의 가치와 역할에 대한 공동인식을 바탕으로 봉사정신을 갖춘 인재양성과 글로벌 나눔의... ,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=008&aid=0004675072,2021-11-25 10:33:00
369,가천대·새마을운동중앙회 업무협약 체결,"이날 가천대에 따르면, 협약식 서명은 <b>이길여</b>총장을 대신한 최미리 수석부총장과 염홍철 새마을운동중앙회장이 했다. 이번 협약은 새마을운동의 가치와 역할에 대한 공동인식을 바탕으로, 봉사정신을 갖춘 인재양성과... ",https://www.ajunews.com/view/20211124150655227,2021-11-24 17:12:00
370,가천대·새마을운동중앙회 나눔 실천 위해 힘모은다,이날 협약식 서명은 <b>이길여</b> 가천대 총장을 대신한 최미리 수석부총장과 염홍철 새마을운동중앙회장이 진행했다. 이번 협약은 새마을운동의 가치와 역할에 대한 공동인식을 바탕으로 봉사정신을 갖춘 인재양성과 글로벌... ,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=100&oid=018&aid=0005093338,2021-11-24 16:16:00
371,가천대·새마을운동중앙회 업무협약(MOU) 체결,이날 협약식 서명은 가천대 <b>이길여</b>총장을 대신한 최미리 수석부총장과 염홍철 새마을운동중앙회장이 했다. 이번 협약은 새마을운동의 가치와 역할에 대한 공동인식을 바탕으로 봉사정신을 갖춘 인재양성과 글로벌... ,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=003&aid=0010851992,2021-11-24 15:55:00
372,"가천대, 새마을운동중앙회와 업무협약 체결",(사진=가천대 제공)  가천대학교(총장 <b>이길여</b>)와 새마을운동중앙회가 24일 대학 가천관에서 업무협약을 체결했다. 이번 협약은 새마을운동의 가치와 역할에 대한 공동인식을 바탕으로 봉사정신을 갖춘 인재양성과 글로벌... ,http://news.unn.net/news/articleView.html?idxno=519788,2021-11-24 15:38:00
373,가천대-새마을운동중앙회 협약…탄소중립 실현,가천대(총장 <b>이길여</b>)와 새마을운동중앙회(회장 염홍철)가 24일 대학 가천관에서 업무협약(MOU)을 체결했다. 협약식 서명은 가천대 <b>이길여</b>총장을 대신한 최미리 수석부총장과 염홍철 새마을운동중앙회장이 했다.... ,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=016&aid=0001916650,2021-11-24 15:37:00
374,"가천대학교 <b>이길여</b> 총장, 군산 대야초 개교100주년 '자랑스러운 동문인상' 수...",가천대학교 <b>이길여</b> 총장이 군산 대야초등학교 개교 100주년 기념행사에서 '자랑스러운 동문인상'을 수상했다. 지난 13일 대야초 운동장 특설무대에서 거행된 개교기념식에는 <b>이길여</b> 총장(21회)과 강임준 군산시장... ,http://www.wsobi.com/news/articleView.html?idxno=146742,2021-11-24 07:56:00
375,"박은영 가천대 간호대학장, 아시아 종양 간호학회 '연구 교육분야 우수상'",가천대학교(총장 <b>이길여</b>)는 박은영 간호대학장(간호학과 교수)이 최근 열린 '아시아 종양 간호학회(Asian oncology Nirsing Society) 2021 콘퍼런스'에서 종양 간호의 연구 교육분야 우수상을 수상했다고 23일 밝혔다.... ,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=421&aid=0005742474,2021-11-23 16:46:00
376,"가천대 창업동아리 '프룻프룻', 못난이 농산물 활용 밀키트 제작",가천대 프룻프룻 팀의 밀키트로 만든 '못난이 농산물 채개장' (사진=가천대 제공)  가천대학교(총장 <b>이길여</b>) 창업지원단 소속의 사회문제 해결 창업동아리 '프룻프룻팀'이 못난이 농산물을 활용한 밀키트를 개발해 눈길을... ,http://news.unn.net/news/articleView.html?idxno=519655,2021-11-23 13:08:00
377,"박은영 가천대 간호대학장, 종양 간호 부문 '연구교육 우수상'",박은영 간호대학장  박은영 가천대학교(총장 <b>이길여</b>) 간호대학장이 온라인으로 진행된 '아시아종양간호학회(Asian oncology Nirsing Society) 2021컨퍼런스'에서 종양 간호의 연구교육분야 우수상을 수상했다.... ,http://news.unn.net/news/articleView.html?idxno=519641,2021-11-23 10:18:00
378,가천대 사회문제 해결 창업동아리 ‘프룻프룻’…밀키트 제작,가천대(총장 <b>이길여</b>) 창업지원단 소속 사회문제 해결 창업동아리 ‘프룻프룻팀’이 못난이 농산물을 활용한 밀키트를 개발해 화제다. 가천대 프룻프룻팀은 이유빈(22·여·경영학과)팀장을 비롯해 남상길(22·경영학과)... ,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=016&aid=0001915885,2021-11-23 10:16:00
379,제25회 인천청소년자원봉사대회 시상식 및 제10회 인천청소년성취포상제 포상...,청소년활동진흥법 제7조에 의거하여 지역 내 청소년활동진흥을 목적으로 여성가족부와 인천광역시가 설치한 청소년활동정책수행기관으로서 가천미추홀청소년봉사단(총재 <b>이길여</b>)에서 수탁하여 운영하고 있다.,http://www.kmaeil.com/news/articleView.html?idxno=320779,2021-11-21 12:26:00
380,"인천광역시청소년활동진흥센터, 수능 이후 고3 청소년・교사를 위한 격려 행사...",인천광역시청소년활동진흥센터는 청소년활동진흥법 제7조에 의거하여 지역 내 청소년활동진흥을 목적으로 여성가족부와 인천광역시가 설치한 청소년활동정책수행기관으로서 가천미추홀청소년봉사단(총재 <b>이길여</b>)... ,http://www.kmaeil.com/news/articleView.html?idxno=320254,2021-11-18 21:12:00
381,가천대 <b>이길여</b>암당뇨연구원 정부 R&amp;D 예산편성 사업추진절차 특강’ 개최,가천대 <b>이길여</b>암당뇨연구원 정부 R&amp;D 예산편성 사업추진절차 특강’ 개최 가천대학교 <b>이길여</b>암당뇨연구원은 지난 17일 박상원 과학기술정보통신부 사무관을 초청해 ‘정부 R&amp;D 예산편성 및 사업추진 절차’라는 주제로... ,http://www.viva100.com/main/view.php?key=20211118010005605,2021-11-18 17:56:00
382,"<b>이길여</b> 암 당뇨연구원, 정부 R&amp;D 예산편성 및 사업추진절차 특강",가천대학교 <b>이길여</b> 암 당뇨연구원은 최근 박상원 과학기술정보통신부 사무관을 초청해 특강을 개최했다고... 유인상 가천대 <b>이길여</b> 암 당뇨 연구원장은 &quot;이번 특강은 연구자들이 기초투자비용 부담이 많은 기초 의생명... ,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=421&aid=0005732723,2021-11-18 13:14:00
383,"가천대 <b>이길여</b>암당뇨연구원, '정부 R&amp;D 예산편성 및 사업추진절차 특강' 개최",<b>이길여</b>암당뇨연구원 (사진=가천대 제공)  가천대학교(총장 <b>이길여</b>) <b>이길여</b>암당뇨연구원이 박상원 과학기술정보통신부 사무관을 초청해 '정부 R&amp;D 예산편성 및 사업추진 절차'라는 주제로 특강을 17일 개최했다. 이번... ,http://news.unn.net/news/articleView.html?idxno=519399,2021-11-18 11:46:00
384,"가천대팀, 오버워치 한미 교류전서 UC버클리 꺾고 무실세트 우승",가천대학교(총장 <b>이길여</b>) 학생들로 구성된 ‘가천대팀(팀장 김영건·화학2)’이 한국대학과 미국대학이 참가한 오버워치(Overwatch) 한미교류전에서 우승을 차지했다. 오버워치는 블리자드 엔터테인먼트가 개발하고... ,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=016&aid=0001913923,2021-11-17 18:48:00
385,"가천대, '대규모 원격캠프 및 최적 실시간 화상강의 플랫폼 구축' 교육부 주관...","가천대가 비대면 교육의 원활한 운영을 위해 디지털원스톱센터를 설치하고 상주인력을 배치, 시스템 오류 등 강의 중 발생할 수 있는 문제에 실시간으로 대응하고 있다./가천대 사진제공 가천대학교(총장 <b>이길여</b>)가... ",http://www.joongboo.com/news/articleView.html?idxno=363512415,2021-11-17 18:14:00
386,"가천대 학생팀, 오버워치 한미 교류전에서 '우승'",(사진=가천대 제공)  가천대학교(총장 <b>이길여</b>) 학생들로 구성된 '가천대팀'이 한국대학과 미국대학이 참가한 오버워치(Overwatch) 한미교류전에서 우승을 차지했다. 오버워치는 블리자드 엔터테인먼트가 개발하고... ,http://news.unn.net/news/articleView.html?idxno=519348,2021-11-17 16:02:00
